機種,設定,セッション,差枚,BIG回数,REG回数,BIG確率,REG確率,合成確率,最大ハマり,最大連チャン
アイムジャグラーEX,4,64,257,39,30,256.4,333.3,144.9,504,4
アイムジャグラーEX,4,65,-1135,34,28,294.1,357.1,161.3,637,6
アイムジャグラーEX,4,66,-799,35,29,285.7,344.8,156.3,649,6
アイムジャグラーEX,4,67,449,39,32,256.4,312.5,140.8,708,4
アイムジャグラーEX,4,68,-1135,30,38,333.3,263.2,147.1,779,9
アイムジャグラーEX,4,69,-223,37,30,270.3,333.3,149.3,668,8
アイムジャグラーEX,4,70,-511,35,32,285.7,312.5,149.3,827,6
アイムジャグラーEX,4,71,-3967,21,31,476.2,322.6,192.3,990,4
アイムジャグラーEX,4,72,-2143,29,30,344.8,333.3,169.5,720,6
アイムジャグラーEX,4,73,-1039,34,29,294.1,344.8,158.7,611,8
アイムジャグラーEX,4,74,2945,45,43,222.2,232.6,113.6,567,9
アイムジャグラーEX,4,75,977,42,30,238.1,333.3,138.9,509,6
アイムジャグラーEX,4,76,4001,55,29,181.8,344.8,119.0,673,8
アイムジャグラーEX,4,77,-991,35,27,285.7,370.4,161.3,695,5
アイムジャグラーEX,4,78,449,37,37,270.3,270.3,135.1,732,7
アイムジャグラーEX,4,79,1265,38,43,263.2,232.6,123.5,542,6
アイムジャグラーEX,4,80,305,36,38,277.8,263.2,135.1,683,7
アイムジャグラーEX,4,81,-271,38,27,263.2,370.4,153.8,698,8
アイムジャグラーEX,4,82,1697,47,25,212.8,400.0,138.9,415,5
アイムジャグラーEX,4,83,1025,41,33,243.9,303.0,135.1,704,8
アイムジャグラーEX,4,84,305,40,28,250.0,357.1,147.1,451,6
アイムジャグラーEX,4,85,-31,39,27,256.4,370.4,151.5,633,4
アイムジャグラーEX,4,86,401,40,29,250.0,344.8,144.9,666,7
アイムジャグラーEX,4,87,353,39,31,256.4,322.6,142.9,666,6
アイムジャグラーEX,4,88,1217,45,25,222.2,400.0,142.9,921,7
アイムジャグラーEX,4,89,1649,44,32,227.3,312.5,131.6,629,7
アイムジャグラーEX,4,90,-2911,25,32,400.0,312.5,175.4,817,5
アイムジャグラーEX,4,91,2081,45,34,222.2,294.1,126.6,521,4
アイムジャグラーEX,4,92,1313,39,41,256.4,243.9,125.0,656,6
アイムジャグラーEX,4,93,833,45,21,222.2,476.2,151.5,997,8
アイムジャグラーEX,4,94,-1135,36,23,277.8,434.8,169.5,718,6
アイムジャグラーEX,4,95,977,40,35,250.0,285.7,133.3,526,11
アイムジャグラーEX,4,96,-2191,30,27,333.3,370.4,175.4,902,5
アイムジャグラーEX,4,97,-463,34,35,294.1,285.7,144.9,971,8
アイムジャグラーEX,4,98,-79,36,34,277.8,294.1,142.9,798,6
アイムジャグラーEX,4,99,1457,42,35,238.1,285.7,129.9,932,10
アイムジャグラーEX,4,100,1841,42,39,238.1,256.4,123.5,568,6
アイムジャグラーEX,5,1,1111,38,42,263.2,238.1,125.0,898,5
アイムジャグラーEX,5,2,2071,40,47,250.0,212.8,114.9,473,8
アイムジャグラーEX,5,3,-185,37,31,270.3,322.6,147.1,574,6
アイムジャグラーEX,5,4,1063,41,34,243.9,294.1,133.3,596,6
アイムジャグラーEX,5,5,2119,41,45,243.9,222.2,116.3,617,12
アイムジャグラーEX,5,6,343,38,34,263.2,294.1,138.9,502,7
アイムジャグラーEX,5,7,2935,46,41,217.4,243.9,114.9,788,7
アイムジャグラーEX,5,8,4231,49,47,204.1,212.8,104.2,375,8
アイムジャグラーEX,5,9,-1817,31,29,322.6,344.8,166.7,732,6
アイムジャグラーEX,5,10,3175,45,46,222.2,217.4,109.9,455,6
アイムジャグラーEX,5,11,727,36,43,277.8,232.6,126.6,897,6
アイムジャグラーEX,5,12,103,33,44,303.0,227.3,129.9,541,5
アイムジャグラーEX,5,13,2599,49,30,204.1,333.3,126.6,876,7
アイムジャグラーEX,5,14,823,40,34,250.0,294.1,135.1,810,10
アイムジャグラーEX,5,15,1783,42,39,238.1,256.4,123.5,996,8
アイムジャグラーEX,5,16,823,36,44,277.8,227.3,125.0,741,12
アイムジャグラーEX,5,17,-425,36,31,277.8,322.6,149.3,815,6
アイムジャグラーEX,5,18,823,38,39,263.2,256.4,129.9,491,7
アイムジャグラーEX,5,19,2023,43,39,232.6,256.4,122.0,836,8
アイムジャグラーEX,5,20,2407,43,43,232.6,232.6,116.3,603,15
アイムジャグラーEX,5,21,247,34,43,294.1,232.6,129.9,1043,8
アイムジャグラーEX,5,22,-569,35,32,285.7,312.5,149.3,549,10
アイムジャグラーEX,5,23,-3545,21,36,476.2,277.8,175.4,687,4
アイムジャグラーEX,5,24,2119,37,55,270.3,181.8,108.7,797,6
アイムジャグラーEX,5,25,535,38,36,263.2,277.8,135.1,613,11
アイムジャグラーEX,5,26,-1193,32,33,312.5,303.0,153.8,1162,4
アイムジャグラーEX,5,27,-2921,26,30,384.6,333.3,178.6,636,7
アイムジャグラーEX,5,28,3127,48,38,208.3,263.2,116.3,648,13
アイムジャグラーEX,5,29,2599,47,35,212.8,285.7,122.0,533,8
アイムジャグラーEX,5,30,1927,43,38,232.6,263.2,123.5,704,6
アイムジャグラーEX,5,31,-521,36,30,277.8,333.3,151.5,519,4
アイムジャグラーEX,5,32,2215,43,41,232.6,243.9,119.0,434,7
アイムジャグラーEX,5,33,2839,44,45,227.3,222.2,112.4,367,7
アイムジャグラーEX,5,34,-617,34,34,294.1,294.1,147.1,591,4
アイムジャグラーEX,5,35,-281,33,40,303.0,250.0,137.0,519,5
アイムジャグラーEX,5,36,1399,38,45,263.2,222.2,120.5,742,6
アイムジャグラーEX,5,37,55,36,36,277.8,277.8,138.9,605,4
アイムジャグラーEX,5,38,1399,38,45,263.2,222.2,120.5,580,10
アイムジャグラーEX,5,39,1255,39,41,256.4,243.9,125.0,596,8
アイムジャグラーEX,5,40,3175,47,41,212.8,243.9,113.6,591,5
アイムジャグラーEX,5,41,3559,47,45,212.8,222.2,108.7,584,10
アイムジャグラーEX,5,42,3271,45,47,222.2,212.8,108.7,521,17
アイムジャグラーEX,5,43,247,38,33,263.2,303.0,140.8,892,6
アイムジャグラーEX,5,44,247,34,43,294.1,232.6,129.9,494,5
アイムジャグラーEX,5,45,1015,36,46,277.8,217.4,122.0,578,6
アイムジャグラーEX,5,46,247,38,33,263.2,303.0,140.8,544,7
アイムジャグラーEX,5,47,4135,45,56,222.2,178.6,99.0,481,8
アイムジャグラーEX,5,48,775,39,36,256.4,277.8,133.3,430,7
アイムジャグラーEX,5,49,1255,41,36,243.9,277.8,129.9,561,6
アイムジャグラーEX,5,50,1447,41,38,243.9,263.2,126.6,814,9
アイムジャグラーEX,5,51,343,38,34,263.2,294.1,138.9,739,6
アイムジャグラーEX,5,52,-1721,27,40,370.4,250.0,149.3,560,9
アイムジャグラーEX,5,53,583,39,34,256.4,294.1,137.0,802,10
アイムジャグラーEX,5,54,295,39,31,256.4,322.6,142.9,651,7
アイムジャグラーEX,5,55,2119,45,35,222.2,285.7,125.0,825,7
アイムジャグラーEX,5,56,1063,37,44,270.3,227.3,123.5,793,7
アイムジャグラーEX,5,57,679,39,35,256.4,285.7,135.1,681,7
アイムジャグラーEX,5,58,-1433,29,38,344.8,263.2,149.3,524,5
アイムジャグラーEX,5,59,-281,35,35,285.7,285.7,142.9,743,4
アイムジャグラーEX,5,60,-1241,33,30,303.0,333.3,158.7,1200,6
アイムジャグラーEX,5,61,3175,49,36,204.1,277.8,117.6,546,8
アイムジャグラーEX,5,62,2695,47,36,212.8,277.8,120.5,1071,9
アイムジャグラーEX,5,63,2743,40,54,250.0,185.2,106.4,674,8
アイムジャグラーEX,5,64,1591,40,42,250.0,238.1,122.0,633,6
アイムジャグラーEX,5,65,2119,45,35,222.2,285.7,125.0,550,6
アイムジャグラーEX,5,66,-761,31,40,322.6,250.0,140.8,855,5
アイムジャグラーEX,5,67,-857,33,34,303.0,294.1,149.3,1255,5
アイムジャグラーEX,5,68,1831,43,37,232.6,270.3,125.0,592,7
アイムジャグラーEX,5,69,-377,33,39,303.0,256.4,138.9,673,7
アイムジャグラーEX,5,70,2887,49,33,204.1,303.0,122.0,472,6
アイムジャグラーEX,5,71,1543,39,44,256.4,227.3,120.5,475,9
アイムジャグラーEX,5,72,-41,34,40,294.1,250.0,135.1,646,7
アイムジャグラーEX,5,73,1783,40,44,250.0,227.3,119.0,701,7
アイムジャグラーEX,5,74,1975,40,46,250.0,217.4,116.3,494,5
アイムジャグラーEX,5,75,4087,48,48,208.3,208.3,104.2,493,10
アイムジャグラーEX,5,76,2455,44,41,227.3,243.9,117.6,480,8
アイムジャグラーEX,5,77,-89,35,37,285.7,270.3,138.9,593,6
アイムジャグラーEX,5,78,2791,45,42,222.2,238.1,114.9,517,7
アイムジャグラーEX,5,79,727,40,33,250.0,303.0,137.0,492,6
アイムジャグラーEX,5,80,-1481,28,40,357.1,250.0,147.1,642,5
アイムジャグラーEX,5,81,1159,37,45,270.3,222.2,122.0,1020,7
アイムジャグラーEX,5,82,2359,44,40,227.3,250.0,119.0,513,5
アイムジャグラーEX,5,83,-2393,27,33,370.4,303.0,166.7,536,4
アイムジャグラーEX,5,84,-1481,30,35,333.3,285.7,153.8,904,8
アイムジャグラーEX,5,85,-329,32,42,312.5,238.1,135.1,700,7
アイムジャグラーEX,5,86,-665,31,41,322.6,243.9,138.9,640,7
アイムジャグラーEX,5,87,343,36,39,277.8,256.4,133.3,443,7
アイムジャグラーEX,5,88,2743,46,39,217.4,256.4,117.6,642,7
アイムジャグラーEX,5,89,2023,41,44,243.9,227.3,117.6,617,8
アイムジャグラーEX,5,90,-761,33,35,303.0,285.7,147.1,909,10
アイムジャグラーEX,5,91,2167,44,38,227.3,263.2,122.0,515,7
アイムジャグラーEX,5,92,7,35,38,285.7,263.2,137.0,592,6
アイムジャグラーEX,5,93,3415,48,41,208.3,243.9,112.4,437,9
アイムジャグラーEX,5,94,1447,41,38,243.9,263.2,126.6,449,5
アイムジャグラーEX,5,95,535,32,51,312.5,196.1,120.5,646,7
アイムジャグラーEX,5,96,535,32,51,312.5,196.1,120.5,699,11
アイムジャグラーEX,5,97,919,38,40,263.2,250.0,128.2,694,9
アイムジャグラーEX,5,98,1111,38,42,263.2,238.1,125.0,572,7
アイムジャグラーEX,5,99,-857,31,39,322.6,256.4,142.9,454,4
アイムジャグラーEX,5,100,2839,44,45,227.3,222.2,112.4,478,7
アイムジャグラーEX,6,1,3930,50,36,200.0,277.8,116.3,377,12
アイムジャグラーEX,6,2,1098,31,54,322.6,185.2,117.6,697,7
アイムジャグラーEX,6,3,-294,36,27,277.8,370.4,158.7,610,6
アイムジャグラーEX,6,4,1626,40,37,250.0,270.3,129.9,819,7
アイムジャグラーEX,6,5,-198,32,38,312.5,263.2,142.9,548,7
アイムジャグラーEX,6,6,858,36,39,277.8,256.4,133.3,954,7
アイムジャグラーEX,6,7,2058,41,39,243.9,256.4,125.0,683,7
アイムジャグラーEX,6,8,-198,36,28,277.8,357.1,156.3,754,5
アイムジャグラーEX,6,9,3066,44,42,227.3,238.1,116.3,511,10
アイムジャグラーEX,6,10,474,36,35,277.8,285.7,140.8,762,7
アイムジャグラーEX,6,11,2682,44,38,227.3,263.2,122.0,578,6
アイムジャグラーEX,6,12,2394,46,30,217.4,333.3,131.6,691,6
アイムジャグラーEX,6,13,906,39,32,256.4,312.5,140.8,378,6
アイムジャグラーEX,6,14,522,35,38,285.7,263.2,137.0,460,7
アイムジャグラーEX,6,15,234,37,30,270.3,333.3,149.3,1051,6
アイムジャグラーEX,6,16,2106,46,27,217.4,370.4,137.0,656,7
アイムジャグラーEX,6,17,1002,37,38,270.3,263.2,133.3,474,9
アイムジャグラーEX,6,18,378,36,34,277.8,294.1,142.9,826,5
アイムジャグラーEX,6,19,282,34,38,294.1,263.2,138.9,558,5
アイムジャグラーEX,6,20,1626,30,62,333.3,161.3,108.7,383,6
アイムジャグラーEX,6,21,-198,28,48,357.1,208.3,131.6,485,8
アイムジャグラーEX,6,22,1434,40,35,250.0,285.7,133.3,836,13
アイムジャグラーEX,6,23,1866,39,42,256.4,238.1,123.5,663,8
アイムジャグラーEX,6,24,1242,38,38,263.2,263.2,131.6,602,9
アイムジャグラーEX,6,25,234,35,35,285.7,285.7,142.9,658,9
アイムジャグラーEX,6,26,378,34,39,294.1,256.4,137.0,560,7
アイムジャグラーEX,6,27,1578,37,44,270.3,227.3,123.5,846,7
アイムジャグラーEX,6,28,-630,29,41,344.8,243.9,142.9,1014,9
アイムジャグラーEX,6,29,1962,41,38,243.9,263.2,126.6,594,10
アイムジャグラーEX,6,30,4746,51,42,196.1,238.1,107.5,597,8
アイムジャグラーEX,6,31,570,36,36,277.8,277.8,138.9,578,5
アイムジャグラーEX,6,32,426,39,27,256.4,370.4,151.5,681,6
アイムジャグラーEX,6,33,1578,35,49,285.7,204.1,119.0,874,7
アイムジャグラーEX,6,34,-1638,26,38,384.6,263.2,156.3,744,9
アイムジャグラーEX,6,35,762,34,43,294.1,232.6,129.9,800,5
アイムジャグラーEX,6,36,570,40,26,250.0,384.6,151.5,826,6
アイムジャグラーEX,6,37,4026,52,32,192.3,312.5,119.0,538,8
アイムジャグラーEX,6,38,1626,38,42,263.2,238.1,125.0,793,9
アイムジャグラーEX,6,39,-870,28,41,357.1,243.9,144.9,990,7
アイムジャグラーEX,6,40,2682,40,48,250.0,208.3,113.6,618,7
アイムジャグラーEX,6,41,-390,28,46,357.1,217.4,135.1,771,7
アイムジャグラーEX,6,42,4938,51,44,196.1,227.3,105.3,644,8
アイムジャグラーEX,6,43,618,39,29,256.4,344.8,147.1,472,6
アイムジャグラーEX,6,44,186,34,37,294.1,270.3,140.8,494,7
アイムジャグラーEX,6,45,618,37,34,270.3,294.1,140.8,767,4
アイムジャグラーEX,6,46,2538,43,39,232.6,256.4,122.0,558,8
アイムジャグラーEX,6,47,2970,46,36,217.4,277.8,122.0,555,9
アイムジャグラーEX,6,48,4410,50,41,200.0,243.9,109.9,520,7
アイムジャグラーEX,6,49,2250,43,36,232.6,277.8,126.6,612,6
アイムジャグラーEX,6,50,3690,47,41,212.8,243.9,113.6,509,10
アイムジャグラーEX,6,51,2586,40,47,250.0,212.8,114.9,454,7
アイムジャグラーEX,6,52,3786,49,37,204.1,270.3,116.3,723,8
アイムジャグラーEX,6,53,3162,42,48,238.1,208.3,111.1,426,7
アイムジャグラーEX,6,54,858,42,24,238.1,416.7,151.5,731,5
アイムジャグラーEX,6,55,1434,34,50,294.1,200.0,119.0,524,11
アイムジャグラーEX,6,56,-2118,26,33,384.6,303.0,169.5,1025,5
アイムジャグラーEX,6,57,4842,51,43,196.1,232.6,106.4,713,9
アイムジャグラーEX,6,58,-1062,28,39,357.1,256.4,149.3,472,4
アイムジャグラーEX,6,59,1770,39,41,256.4,243.9,125.0,480,5
アイムジャグラーEX,6,60,1578,35,49,285.7,204.1,119.0,502,10
アイムジャグラーEX,6,61,330,33,41,303.0,243.9,135.1,561,6
アイムジャグラーEX,6,62,2826,47,32,212.8,312.5,126.6,629,7
アイムジャグラーEX,6,63,3354,46,40,217.4,250.0,116.3,520,10
アイムジャグラーEX,6,64,-1782,25,39,400.0,256.4,156.3,742,9
アイムジャグラーEX,6,65,-582,34,29,294.1,344.8,158.7,946,5
アイムジャグラーEX,6,66,5994,53,50,188.7,200.0,97.1,568,10
アイムジャグラーEX,6,67,714,35,40,285.7,250.0,133.3,648,7
アイムジャグラーEX,6,68,4026,50,37,200.0,270.3,114.9,698,11
アイムジャグラーEX,6,69,2826,43,42,232.6,238.1,117.6,555,9
アイムジャグラーEX,6,70,2442,41,43,243.9,232.6,119.0,415,6
アイムジャグラーEX,6,71,2490,38,51,263.2,196.1,112.4,778,7
アイムジャグラーEX,6,72,1818,40,39,250.0,256.4,126.6,409,8
アイムジャグラーEX,6,73,-1206,27,40,370.4,250.0,149.3,990,9
アイムジャグラーEX,6,74,4362,47,48,212.8,208.3,105.3,524,12
アイムジャグラーEX,6,75,1290,39,36,256.4,277.8,133.3,700,5
アイムジャグラーEX,6,76,1674,41,35,243.9,285.7,131.6,554,7
アイムジャグラーEX,6,77,4122,50,38,200.0,263.2,113.6,614,9
アイムジャグラーEX,6,78,762,36,38,277.8,263.2,135.1,560,7
アイムジャグラーEX,6,79,3114,43,45,232.6,222.2,113.6,683,8
アイムジャグラーEX,6,80,1866,43,32,232.6,312.5,133.3,1237,7
アイムジャグラーEX,6,81,3690,47,41,212.8,243.9,113.6,664,10
アイムジャグラーEX,6,82,3930,44,51,227.3,196.1,105.3,465,9
アイムジャグラーEX,6,83,1482,37,43,270.3,232.6,125.0,655,6
アイムジャグラーEX,6,84,234,33,40,303.0,250.0,137.0,488,6
アイムジャグラーEX,6,85,3066,44,42,227.3,238.1,116.3,624,8
アイムジャグラーEX,6,86,3354,44,45,227.3,222.2,112.4,481,15
アイムジャグラーEX,6,87,810,35,41,285.7,243.9,131.6,515,6
アイムジャグラーEX,6,88,234,33,40,303.0,250.0,137.0,446,7
アイムジャグラーEX,6,89,3834,46,45,217.4,222.2,109.9,461,9
アイムジャグラーEX,6,90,1722,42,33,238.1,303.0,133.3,963,5
アイムジャグラーEX,6,91,5850,52,51,192.3,196.1,97.1,390,8
アイムジャグラーEX,6,92,2778,44,39,227.3,256.4,120.5,590,9
アイムジャグラーEX,6,93,1866,41,37,243.9,270.3,128.2,610,10
アイムジャグラーEX,6,94,1818,40,39,250.0,256.4,126.6,513,10
アイムジャグラーEX,6,95,426,33,42,303.0,238.1,133.3,816,7
アイムジャグラーEX,6,96,810,35,41,285.7,243.9,131.6,730,8
アイムジャグラーEX,6,97,-150,33,36,303.0,277.8,144.9,756,6
アイムジャグラーEX,6,98,714,37,35,270.3,285.7,138.9,781,4
アイムジャグラーEX,6,99,1674,39,40,256.4,250.0,126.6,652,7
アイムジャグラーEX,6,100,2250,45,31,222.2,322.6,131.6,776,7
ネオアイムジャグラーEX,1,1,-2127,29,29,344.8,344.8,172.4,879,6
ネオアイムジャグラーEX,1,2,-63,38,28,263.2,357.1,151.5,615,7
ネオアイムジャグラーEX,1,3,-399,35,32,285.7,312.5,149.3,550,7
ネオアイムジャグラーEX,1,4,-3327,26,24,384.6,416.7,200.0,751,3
ネオアイムジャグラーEX,1,5,-447,40,19,250.0,526.3,169.5,1012,4
ネオアイムジャグラーEX,1,6,-1167,39,14,256.4,714.3,188.7,751,4
ネオアイムジャグラーEX,1,7,-2943,30,18,333.3,555.6,208.3,893,4
ネオアイムジャグラーEX,1,8,-1503,36,18,277.8,555.6,185.2,628,5
ネオアイムジャグラーEX,1,9,-1935,31,26,322.6,384.6,175.4,701,4
ネオアイムジャグラーEX,1,10,-2511,31,20,322.6,500.0,196.1,523,4
ネオアイムジャグラーEX,1,11,-1023,36,23,277.8,434.8,169.5,596,4
ネオアイムジャグラーEX,1,12,-1599,34,22,294.1,454.5,178.6,1029,5
ネオアイムジャグラーEX,1,13,-1839,31,27,322.6,370.4,172.4,622,5
ネオアイムジャグラーEX,1,14,-3519,30,12,333.3,833.3,238.1,867,6
ネオアイムジャグラーEX,1,15,-1455,35,21,285.7,476.2,178.6,1095,5
ネオアイムジャグラーEX,1,16,-255,38,26,263.2,384.6,156.3,822,5
ネオアイムジャグラーEX,1,17,-1215,38,16,263.2,625.0,185.2,1032,7
ネオアイムジャグラーEX,1,18,-831,36,25,277.8,400.0,163.9,606,7
ネオアイムジャグラーEX,1,19,705,44,21,227.3,476.2,153.8,1127,5
ネオアイムジャグラーEX,1,20,-927,36,24,277.8,416.7,166.7,824,6
ネオアイムジャグラーEX,1,21,-2559,30,22,333.3,454.5,192.3,686,4
ネオアイムジャグラーEX,1,22,-879,35,27,285.7,370.4,161.3,648,5
ネオアイムジャグラーEX,1,23,3441,55,22,181.8,454.5,129.9,746,8
ネオアイムジャグラーEX,1,24,-831,38,20,263.2,500.0,172.4,718,4
ネオアイムジャグラーEX,1,25,561,41,27,243.9,370.4,147.1,549,6
ネオアイムジャグラーEX,1,26,3777,52,33,192.3,303.0,117.6,567,10
ネオアイムジャグラーEX,1,27,-1551,33,25,303.0,400.0,172.4,905,7
ネオアイムジャグラーEX,1,28,-1119,36,22,277.8,454.5,172.4,800,3
ネオアイムジャグラーEX,1,29,-927,36,24,277.8,416.7,166.7,604,6
ネオアイムジャグラーEX,1,30,-2559,30,22,333.3,454.5,192.3,1062,5
ネオアイムジャグラーEX,1,31,-351,38,25,263.2,400.0,158.7,519,4
ネオアイムジャグラーEX,1,32,-303,41,18,243.9,555.6,169.5,789,6
ネオアイムジャグラーEX,1,33,-1887,34,19,294.1,526.3,188.7,766,4
ネオアイムジャグラーEX,1,34,-1023,36,23,277.8,434.8,169.5,1272,8
ネオアイムジャグラーEX,1,35,-879,37,22,270.3,454.5,169.5,697,5
ネオアイムジャグラーEX,1,36,1521,47,22,212.8,454.5,144.9,752,6
ネオアイムジャグラーEX,1,37,-1935,35,16,285.7,625.0,196.1,675,6
ネオアイムジャグラーEX,1,38,-2895,29,21,344.8,476.2,200.0,1177,5
ネオアイムジャグラーEX,1,39,-2895,27,26,370.4,384.6,188.7,825,5
ネオアイムジャグラーEX,1,40,-1887,32,24,312.5,416.7,178.6,770,4
ネオアイムジャグラーEX,1,41,-1503,32,28,312.5,357.1,166.7,766,6
ネオアイムジャグラーEX,1,42,417,40,28,250.0,357.1,147.1,652,6
ネオアイムジャグラーEX,1,43,1089,44,25,227.3,400.0,144.9,620,4
ネオアイムジャグラーEX,1,44,-1071,35,25,285.7,400.0,166.7,848,6
ネオアイムジャグラーEX,1,45,273,39,29,256.4,344.8,147.1,501,5
ネオアイムジャグラーEX,1,46,-351,34,35,294.1,285.7,144.9,695,6
ネオアイムジャグラーEX,1,47,-3663,25,23,400.0,434.8,208.3,736,4
ネオアイムジャグラーEX,1,48,1905,49,21,204.1,476.2,142.9,780,6
ネオアイムジャグラーEX,1,49,1377,42,33,238.1,303.0,133.3,664,8
ネオアイムジャグラーEX,1,50,273,41,24,243.9,416.7,153.8,809,6
ネオアイムジャグラーEX,1,51,177,39,28,256.4,357.1,149.3,636,4
ネオアイムジャグラーEX,1,52,-2991,27,25,370.4,400.0,192.3,715,4
ネオアイムジャグラーEX,1,53,-2799,33,12,303.0,833.3,222.2,811,4
ネオアイムジャグラーEX,1,54,-1407,34,24,294.1,416.7,172.4,723,7
ネオアイムジャグラーEX,1,55,-1023,34,28,294.1,357.1,161.3,777,6
ネオアイムジャグラーEX,1,56,-1743,33,23,303.0,434.8,178.6,620,6
ネオアイムジャグラーEX,1,57,-2463,28,28,357.1,357.1,178.6,837,5
ネオアイムジャグラーEX,1,58,-2127,31,24,322.6,416.7,181.8,907,6
ネオアイムジャグラーEX,1,59,-351,42,15,238.1,666.7,175.4,913,5
ネオアイムジャグラーEX,1,60,-63,42,18,238.1,555.6,166.7,829,5
ネオアイムジャグラーEX,1,61,-2799,31,17,322.6,588.2,208.3,912,5
ネオアイムジャグラーEX,1,62,-975,37,21,270.3,476.2,172.4,605,5
ネオアイムジャグラーEX,1,63,-15,39,26,256.4,384.6,153.8,833,5
